contig_id	source	strand	start	end
contig00008	prokka	-1	70561	71101
contig00008	prokka	1	71251	71701
contig00008	prokka	1	71704	72808
contig00008	prokka	1	72896	73367
contig00008	prokka	1	73386	73806
contig00008	prokka	1	73883	74861
contig00008	prokka	1	74838	75357
contig00008	prokka	-1	75410	76385
contig00008	prokka	-1	76439	78302
contig00008	prokka	-1	78326	79226
contig00008	prokka	-1	79225	79468
contig00008	prokka	1	79673	81122
contig00008	prokka	-1	81175	81766
contig00008	prokka	-1	81728	82640
contig00008	prokka	1	82807	83299
contig00008	prokka	-1	83426	84791
contig00008	prokka	1	85162	86134
contig00008	prokka	-1	86189	86732
contig00008	prokka	-1	86715	87027
contig00008	prokka	-1	87211	88102
contig00008	prokka	-1	88113	88443
contig00008	prokka	-1	88442	89057
contig00008	prokka	-1	89046	91038
contig00008	prokka	-1	91059	92007
contig00008	prokka	-1	92468	93944
contig00008	prokka	-1	93987	94566
contig00008	prokka	1	94873	95188
contig00008	prokka	1	95531	96830
contig00008	prokka	1	97075	97699
contig00008	prokka	1	97824	99099
contig00008	prokka	1	99286	101641
contig00008	prokka	1	101849	102122
contig00008	prokka	1	102313	104185
contig00008	prokka	1	104335	104707
contig00008	prokka	1	104800	105199
contig00008	prokka	-1	105250	105946
contig00008	prokka	-1	106010	107624
contig00008	prokka	1	107723	108542
contig00008	prokka	1	108694	109153
contig00008	prokka	1	109182	110955
contig00008	prokka	1	110947	112729
contig00008	prokka	1	112909	113248
contig00008	prokka	1	113277	114564
contig00008	prokka	-1	114611	115472
contig00008	prokka	1	115689	116262
contig00008	prokka	-1	116292	116604
contig00008	prokka	1	116982	117336
contig00008	prokka	-1	117377	118928
contig00008	prokka	-1	119091	119562
contig00008	prokka	-1	119677	120229
contig00008	prokka	-1	120400	120619
contig00008	prokka	-1	120644	121019
contig00008	prokka	-1	121564	124714
contig00008	prokka	-1	124736	125930
contig00008	prokka	1	126071	126719
contig00008	prokka	1	126846	130209
contig00008	prokka	-1	130420	130582
contig00008	prokka	-1	130595	131123
contig00008	prokka	1	131192	131570
contig00008	prokka	1	131722	132274
contig00008	prokka	1	132402	134334
contig00008	prokka	1	134386	134716
contig00008	prokka	1	134715	135321
contig00008	prokka	1	135430	137305
contig00008	prokka	1	137485	138130
contig00008	prokka	1	138365	139328
contig00008	prokka	-1	139324	140284
contig00008	prokka	1	140435	141740
contig00008	prokka	-1	141822	143499
contig00008	prokka	-1	143736	144957
contig00008	prokka	1	145174	146827
contig00008	prokka	-1	146863	147343
contig00008	prokka	-1	147546	148341
contig00008	prokka	1	148424	148820
contig00008	prokka	-1	148933	151438
contig00008	prokka	1	151699	152632
contig00008	prokka	1	152634	153927
contig00008	prokka	1	154051	154459
contig00009	prokka	-1	22	733
contig00009	prokka	-1	746	1169
contig00009	prokka	-1	1165	1711
contig00009	prokka	1	1876	2077
contig00009	prokka	1	2063	2324
contig00009	prokka	-1	2372	3671
contig00009	prokka	-1	3735	4125
contig00009	prokka	-1	4181	6323
contig00009	prokka	-1	6421	7381
contig00009	prokka	-1	7393	10876
contig00009	prokka	-1	10912	11509
contig00009	prokka	-1	11505	12654
contig00009	prokka	-1	12653	13442
contig00009	prokka	-1	13445	13901
contig00009	prokka	-1	14005	15031
contig00009	prokka	-1	15034	15520
contig00009	prokka	-1	15641	18074
contig00009	prokka	-1	18103	19456
contig00009	prokka	-1	19467	20217
contig00009	prokka	-1	20185	20338
contig00009	prokka	-1	20337	21096
contig00009	prokka	-1	21284	22481
contig00009	prokka	-1	22572	23130
contig00009	prokka	-1	23421	24147
contig00009	prokka	-1	24293	25145
contig00009	prokka	-1	25402	26128
contig00009	prokka	1	26495	27290
contig00009	prokka	1	27351	30024
contig00009	prokka	1	30054	30879
contig00009	prokka	1	31190	31577
contig00009	prokka	-1	31665	32781
contig00009	prokka	-1	32978	34403
contig00009	prokka	-1	34532	36050
contig00009	prokka	1	36133	36832
contig00009	prokka	1	36824	37625
contig00009	prokka	1	37662	38286
contig00009	prokka	-1	38332	38677
contig00009	prokka	-1	38758	40180
contig00009	prokka	1	40404	41685
contig00009	prokka	-1	41719	43702
contig00009	prokka	-1	43698	44589
contig00009	prokka	-1	44588	45386
contig00009	prokka	-1	45436	47680
contig00009	prokka	-1	47899	50434
contig00009	prokka	-1	50629	53059
contig00009	prokka	1	53132	53663
contig00009	prokka	1	53677	54382
contig00009	prokka	1	54559	55015
contig00009	prokka	1	55051	55978
contig00009	prokka	1	56070	57435
contig00009	prokka	1	57431	57911
contig00009	prokka	1	58280	58865
contig00009	prokka	1	58969	59710
contig00009	prokka	1	59744	62345
contig00009	prokka	1	62361	62931
contig00009	prokka	1	62945	63548
contig00009	prokka	1	63574	64171
contig00009	prokka	1	64223	65498
contig00009	prokka	1	65610	66405
contig00009	prokka	1	66416	67268
contig00009	prokka	-1	67341	68244
contig00009	prokka	1	68517	68898
contig00009	prokka	-1	68901	70131
contig00009	prokka	-1	70194	70635
contig00009	prokka	-1	70739	71510
contig00009	prokka	-1	71506	72433
contig00009	prokka	1	72541	73204
contig00009	prokka	-1	73244	73781
contig00009	prokka	1	73986	76377
contig00009	prokka	-1	76423	77974
contig00009	prokka	1	78178	78487
contig00009	prokka	1	78592	79459
contig00009	prokka	1	79474	80269
contig00009	prokka	-1	80306	80669
contig00009	prokka	-1	80843	83441
contig00009	prokka	1	83795	85553
contig00009	prokka	-1	85623	87048
contig00009	prokka	-1	87372	89265
contig00009	prokka	-1	89279	91943
contig00009	prokka	-1	92103	92868
contig00009	prokka	1	93411	94782
contig00009	prokka	-1	94824	95679
contig00009	prokka	-1	95675	96227
contig00009	prokka	1	96314	97208
contig00009	prokka	1	97837	99115
contig00009	prokka	1	99120	100218
contig00009	prokka	-1	100355	100913
contig00009	prokka	-1	101462	101822
contig00009	prokka	-1	101818	101908
contig00009	prokka	-1	101865	102906
contig00009	prokka	-1	103889	105323
contig00009	prokka	-1	105440	107003
contig00009	prokka	1	107044	107449
contig00009	prokka	1	107458	108844
contig00009	prokka	1	108833	110036
contig00009	prokka	-1	110070	111114
contig00009	prokka	1	111338	111959
contig00009	prokka	1	111958	112702
contig00009	prokka	1	112711	112909
contig00009	prokka	-1	113008	113398
contig00009	prokka	-1	113457	116163
contig00009	prokka	-1	116224	116812
contig00009	prokka	-1	116967	117885
contig00009	prokka	-1	117985	119137
contig00009	prokka	-1	119197	120460
contig00009	prokka	-1	120456	121287
contig00009	prokka	-1	121288	122209
contig00009	prokka	-1	122201	123677
contig00009	prokka	-1	123730	124798
contig00009	prokka	-1	124794	126039
contig00009	prokka	-1	126038	127355
contig00009	prokka	-1	127357	128440
contig00009	prokka	-1	128433	129792
contig00009	prokka	-1	129788	131276
contig00009	prokka	-1	131262	133029
contig00009	prokka	-1	133044	133410
contig00009	prokka	-1	133406	134348
contig00009	prokka	-1	134349	134808
contig00009	prokka	-1	135409	136414
contig00009	prokka	-1	136593	137085
contig00009	prokka	-1	137087	138812
contig00009	prokka	-1	139129	140074
contig00010	prokka	-1	113	320
contig00010	prokka	1	721	2395
contig00010	prokka	1	2417	4466
contig00010	prokka	1	4474	5047
contig00010	prokka	1	5039	7724
contig00010	prokka	1	7720	8398
contig00010	prokka	1	8672	8777
contig00010	prokka	1	9087	11286
contig00010	prokka	1	11282	12602
contig00010	prokka	-1	12657	14298
contig00010	prokka	-1	14323	14869
contig00010	prokka	1	15053	15818
contig00010	prokka	1	15888	16251
contig00010	prokka	1	16390	16921
contig00010	prokka	1	17209	17656
contig00010	prokka	-1	17740	18067
contig00010	prokka	-1	18116	19523
contig00010	prokka	-1	20100	21765
contig00010	prokka	1	21875	21998
contig00010	prokka	-1	21967	23914
contig00010	prokka	1	24246	25047
contig00010	prokka	1	25106	26255
contig00010	prokka	1	26263	27484
contig00010	prokka	1	27531	28284
contig00010	prokka	1	28540	30205
contig00010	prokka	-1	31442	32618
contig00010	prokka	1	32763	34188
contig00010	prokka	1	34301	35381
contig00010	prokka	1	35377	35845
contig00010	prokka	1	35934	36813
contig00010	prokka	1	36837	38376
contig00010	prokka	-1	38453	40331
contig00010	prokka	1	40785	41694
contig00010	prokka	1	41863	42604
contig00010	prokka	1	42603	43278
contig00010	prokka	1	43277	44003
contig00010	prokka	1	44120	45056
contig00010	prokka	1	45139	46810
contig00010	prokka	-1	46869	48321
contig00010	prokka	-1	48317	49025
contig00010	prokka	1	49125	49680
contig00010	prokka	-1	49689	51117
contig00010	prokka	-1	51113	51821
contig00010	prokka	1	51983	52961
contig00010	prokka	-1	53030	53513
contig00010	prokka	1	53747	56330
contig00010	prokka	1	56344	56926
contig00010	prokka	1	56925	57957
contig00010	prokka	1	57958	58600
contig00010	prokka	1	58623	59235
contig00010	prokka	1	59494	59812
contig00010	prokka	1	59815	60283
contig00010	prokka	1	60313	62215
contig00010	prokka	1	62217	63330
contig00010	prokka	1	63340	64429
contig00010	prokka	1	64495	65779
contig00010	prokka	1	65889	66153
contig00010	prokka	1	66253	66895
contig00010	prokka	1	67153	68107
contig00010	prokka	1	68315	69281
contig00010	prokka	-1	69381	69585
contig00010	prokka	-1	69713	70502
contig00010	prokka	1	70594	70978
contig00010	prokka	-1	71030	71240
contig00010	prokka	-1	71414	71975
contig00010	prokka	1	72563	73949
contig00010	prokka	-1	73989	74670
contig00010	prokka	-1	74638	76297
contig00010	prokka	1	76676	77735
contig00010	prokka	1	77749	78046
contig00010	prokka	1	78042	78951
contig00010	prokka	1	78961	80494
contig00010	prokka	1	80497	81049
contig00010	prokka	1	81023	81902
contig00010	prokka	1	81952	83416
contig00010	prokka	1	83529	84336
contig00010	prokka	1	84565	84976
contig00010	prokka	1	85113	85203
contig00010	prokka	-1	85206	86445
contig00010	prokka	1	86665	87094
contig00010	prokka	-1	87214	88810
contig00010	prokka	-1	88908	89472
contig00010	prokka	1	89843	90590
contig00010	prokka	1	90798	91701
contig00010	prokka	1	91847	93068
contig00010	prokka	1	93040	93670
contig00010	prokka	-1	93670	94831
contig00010	prokka	1	94939	96028
contig00010	prokka	-1	96037	96235
contig00010	prokka	-1	96416	98522
contig00010	prokka	-1	98702	99116
contig00010	prokka	-1	99118	99865
contig00010	prokka	-1	99864	100722
contig00010	prokka	-1	100735	102346
contig00010	prokka	-1	102355	103531
contig00010	prokka	1	103719	104676
contig00010	prokka	-1	104679	105930
contig00010	prokka	1	106040	107045
contig00010	prokka	1	107041	108034
contig00010	prokka	1	108030	108846
contig00010	prokka	-1	108842	109976
contig00010	prokka	-1	110191	114073
contig00010	prokka	-1	114069	114288
contig00010	prokka	-1	114290	115493
contig00010	prokka	1	115735	117976
contig00010	prokka	1	118027	118771
contig00010	prokka	-1	118892	119045
contig00010	prokka	-1	119395	119548
contig00010	prokka	1	119989	121108
contig00010	prokka	1	121173	121422
contig00010	prokka	1	121486	121855
contig00010	prokka	1	121948	122602
contig00010	prokka	1	122709	123957
contig00010	prokka	-1	124024	125401
contig00010	prokka	-1	125502	128646
contig00010	prokka	-1	128657	129881
contig00010	prokka	-1	129896	130229
contig00010	prokka	-1	130252	131635
contig00010	prokka	1	131791	132475
contig00010	prokka	1	132464	133913
contig00010	prokka	-1	134733	135453
contig00011	prokka	-1	66	264
contig00011	prokka	-1	437	674
contig00011	prokka	-1	1404	2070
contig00011	prokka	-1	2062	2425
contig00011	prokka	-1	2437	3487
contig00011	prokka	-1	3811	4006
contig00011	prokka	1	4262	4385
contig00011	prokka	1	4627	4945
contig00011	prokka	-1	5047	5260
contig00011	prokka	-1	5474	6026
contig00011	prokka	-1	6367	6625
contig00011	prokka	-1	6621	7383
contig00011	prokka	-1	7412	8153
contig00011	prokka	-1	8159	9125
contig00011	prokka	-1	9105	9627
contig00011	prokka	-1	9610	9841
contig00011	prokka	1	9924	10332
contig00011	prokka	1	10660	11029
contig00011	prokka	-1	10952	11255
contig00011	prokka	1	11813	12002
contig00011	prokka	1	11998	12187
contig00011	prokka	1	12282	14754
contig00011	prokka	1	15044	16175
contig00011	prokka	-1	16220	16859
contig00011	prokka	1	17215	17959
contig00011	prokka	1	17988	18528
contig00011	prokka	1	18632	19031
contig00011	prokka	-1	19070	19790
contig00011	prokka	1	19917	20310
contig00011	prokka	1	20608	21862
contig00011	prokka	1	22232	23693
contig00011	prokka	1	23727	24057
contig00011	prokka	-1	24109	25114
contig00011	prokka	-1	25110	26124
contig00011	prokka	-1	26135	27044
contig00011	prokka	-1	27058	27979
contig00011	prokka	-1	28064	29741
contig00011	prokka	1	30114	30276
contig00011	prokka	-1	30251	30407
contig00011	prokka	-1	30433	31081
contig00011	prokka	1	31557	34233
contig00011	prokka	-1	34534	35152
contig00011	prokka	1	35756	36170
contig00011	prokka	-1	36313	37222
contig00011	prokka	-1	37423	38437
contig00011	prokka	-1	38528	39473
contig00011	prokka	1	39546	40005
contig00011	prokka	1	40054	40897
contig00011	prokka	-1	41621	42299
contig00011	prokka	-1	42298	43009
contig00011	prokka	-1	43005	44544
contig00011	prokka	-1	44540	48284
contig00011	prokka	-1	48799	50191
contig00011	prokka	-1	50285	50504
contig00011	prokka	1	50529	52326
contig00011	prokka	1	52318	52969
contig00011	prokka	-1	52969	54364
contig00011	prokka	1	54548	54902
contig00011	prokka	-1	54945	55662
contig00011	prokka	-1	55798	56029
contig00011	prokka	1	56298	57399
contig00011	prokka	1	57803	57911
contig00011	prokka	1	58339	58447
contig00011	prokka	1	58874	58982
contig00011	prokka	-1	59130	59985
contig00011	prokka	-1	60020	60830
contig00011	prokka	-1	60833	61226
contig00011	prokka	-1	61222	62056
contig00011	prokka	-1	62055	63138
contig00011	prokka	-1	63179	64436
contig00011	prokka	1	64649	65273
contig00011	prokka	1	65272	66124
contig00011	prokka	1	66208	67222
contig00011	prokka	1	67373	69026
contig00011	prokka	-1	69080	69359
contig00011	prokka	1	69636	70221
contig00011	prokka	1	70337	71429
contig00011	prokka	1	72269	75137
contig00011	prokka	-1	75236	77156
contig00011	prokka	1	77383	78454
contig00011	prokka	1	78464	79097
contig00011	prokka	1	79107	80526
contig00011	prokka	1	80845	82543
contig00011	prokka	-1	82621	83062
contig00011	prokka	-1	83239	83494
contig00011	prokka	1	83694	84429
contig00011	prokka	-1	84430	85042
contig00011	prokka	1	85141	86056
contig00011	prokka	1	86150	87887
contig00011	prokka	-1	88020	88170
contig00011	prokka	-1	88272	89343
contig00011	prokka	-1	89352	90651
contig00011	prokka	1	90980	92513
contig00011	prokka	-1	92564	93284
contig00011	prokka	1	93505	95047
contig00011	prokka	1	95192	95723
contig00011	prokka	-1	95768	97037
contig00011	prokka	-1	97036	97456
contig00011	prokka	1	97828	98338
contig00011	prokka	1	98478	98739
contig00011	prokka	-1	98945	99392
contig00011	prokka	-1	99483	100143
contig00011	prokka	-1	100214	100508
contig00011	prokka	1	100749	101151
contig00011	prokka	-1	101270	101639
contig00011	prokka	1	102158	102854
contig00011	prokka	1	102877	103690
contig00011	prokka	1	103693	103960
contig00011	prokka	-1	104331	104658
contig00011	prokka	1	105311	105596
contig00011	prokka	1	105605	105935
contig00011	prokka	-1	105991	108313
contig00011	prokka	-1	108429	108639
contig00011	prokka	-1	109038	109257
contig00011	prokka	-1	109388	110912
contig00011	prokka	-1	111242	111491
contig00011	prokka	-1	111603	111870
contig00011	prokka	-1	112213	112450
contig00011	prokka	1	112763	113975
contig00011	prokka	1	114179	114911
contig00011	prokka	1	115131	115536
contig00011	prokka	-1	116657	117908
contig00011	prokka	1	118079	118733
contig00011	prokka	1	118742	119204
contig00011	prokka	1	119257	120364
contig00011	prokka	1	120399	121041
contig00011	prokka	1	121044	122415
contig00011	prokka	1	122582	123254
contig00011	prokka	1	123253	124714
contig00011	prokka	-1	125379	125661
contig00011	prokka	-1	125674	127336
contig00011	prokka	-1	127319	127721
contig00012	prokka	-1	756	3540
contig00012	prokka	-1	3596	5969
contig00012	prokka	-1	6006	7665
contig00012	prokka	-1	7982	9140
contig00012	prokka	-1	9191	10874
contig00012	prokka	-1	11277	12039
contig00012	prokka	-1	12113	12311
contig00012	prokka	-1	12558	14838
contig00012	prokka	-1	15171	16086
contig00012	prokka	-1	16145	16649
contig00012	prokka	-1	16661	17192
contig00012	prokka	-1	17205	19857
contig00012	prokka	-1	19898	20609
contig00012	prokka	-1	20969	21533
contig00012	prokka	-1	22486	23809
contig00012	prokka	-1	23808	24075
contig00012	prokka	-1	24163	24256
contig00012	prokka	-1	24283	29704
contig00012	prokka	-1	30234	31827
contig00012	prokka	-1	31905	32859
contig00012	prokka	1	33107	34643
contig00012	prokka	1	34636	35665
contig00012	prokka	1	35664	36657
contig00012	prokka	1	36668	37691
contig00012	prokka	1	37717	38593
contig00012	prokka	1	38616	38907
contig00012	prokka	1	38963	39722
contig00012	prokka	-1	39725	40640
contig00012	prokka	-1	40846	42298
contig00012	prokka	-1	42524	43943
contig00012	prokka	-1	44081	44441
contig00012	prokka	-1	44440	45367
contig00012	prokka	-1	45430	46819
contig00012	prokka	1	46919	47801
contig00012	prokka	1	47878	48916
contig00012	prokka	1	49142	50333
contig00012	prokka	-1	50357	51023
contig00012	prokka	1	51234	51669
contig00012	prokka	1	51688	52072
contig00012	prokka	1	52103	52322
contig00012	prokka	-1	52378	53818
contig00012	prokka	-1	53842	55516
contig00012	prokka	-1	55571	55883
contig00012	prokka	-1	55910	57233
contig00012	prokka	-1	57347	57659
contig00012	prokka	1	57857	58556
contig00012	prokka	-1	58600	59500
contig00012	prokka	1	59694	60882
contig00012	prokka	1	61008	61104
contig00012	prokka	-1	61322	62213
contig00012	prokka	-1	62467	62860
contig00012	prokka	1	63135	63654
contig00012	prokka	-1	63698	65744
contig00012	prokka	1	65880	66627
contig00012	prokka	1	66715	67402
contig00012	prokka	1	67579	67783
contig00012	prokka	-1	67818	69279
contig00012	prokka	-1	69367	70735
contig00012	prokka	-1	70792	71812
contig00012	prokka	-1	71823	73038
contig00012	prokka	-1	73243	73570
contig00012	prokka	1	73704	74046
contig00012	prokka	1	74080	74641
contig00012	prokka	-1	74643	75390
contig00012	prokka	1	75461	75767
contig00012	prokka	1	75965	78392
contig00012	prokka	1	78479	80876
contig00012	prokka	1	80886	81504
contig00012	prokka	1	81505	82360
contig00012	prokka	1	82402	83017
contig00012	prokka	1	83211	84468
contig00012	prokka	-1	84420	85116
contig00012	prokka	-1	85240	86461
contig00012	prokka	-1	86595	87489
contig00012	prokka	1	87595	88849
contig00012	prokka	1	89272	89581
contig00012	prokka	1	89856	90678
contig00012	prokka	-1	90716	91046
contig00012	prokka	-1	91032	91398
contig00012	prokka	1	91809	92844
contig00012	prokka	-1	92868	94257
contig00012	prokka	-1	94267	95800
contig00012	prokka	1	96323	97268
contig00012	prokka	1	97453	98836
contig00012	prokka	1	98872	99595
contig00012	prokka	-1	99591	99927
contig00012	prokka	1	100055	100775
contig00012	prokka	1	100778	102080
contig00012	prokka	1	102155	103085
contig00012	prokka	-1	103081	104485
contig00012	prokka	-1	104627	106274
contig00012	prokka	1	106472	107648
contig00012	prokka	1	107748	109257
contig00012	prokka	-1	109301	110567
contig00012	prokka	-1	110605	111979
contig00012	prokka	-1	111975	113787
contig00012	prokka	-1	114174	114753
contig00012	prokka	-1	114993	115761
contig00012	prokka	-1	115872	116901
contig00012	prokka	1	117075	118668
contig00012	prokka	1	118677	119850
contig00012	prokka	1	119953	120955
contig00012	prokka	-1	120989	122030
contig00012	prokka	1	122670	122886
contig00012	prokka	1	122971	123412
contig00012	prokka	1	123488	124070
contig00012	prokka	1	124069	124648
contig00012	prokka	-1	124649	124925
contig00012	prokka	-1	125042	125246
contig00013	prokka	1	98	695
contig00013	prokka	1	1441	2419
contig00013	prokka	1	2438	3707
contig00013	prokka	1	3729	5178
contig00013	prokka	1	5191	6472
contig00013	prokka	1	6709	8110
contig00013	prokka	1	8130	8793
contig00013	prokka	-1	8793	9243
contig00013	prokka	-1	9326	9485
contig00013	prokka	1	9667	9967
contig00013	prokka	1	9976	10501
contig00013	prokka	-1	10547	10952
contig00013	prokka	1	11619	12069
contig00013	prokka	-1	12105	12450
contig00013	prokka	1	12601	12931
contig00013	prokka	1	13178	13424
contig00013	prokka	1	13420	13831
contig00013	prokka	1	13803	15948
contig00013	prokka	1	15957	16917
contig00013	prokka	1	17271	18474
contig00013	prokka	1	18466	19531
contig00013	prokka	1	19588	20581
contig00013	prokka	1	20772	21957
contig00013	prokka	1	22080	22818
contig00013	prokka	1	22807	23143
contig00013	prokka	1	23233	23764
contig00013	prokka	1	23890	25063
contig00013	prokka	1	25079	26618
contig00013	prokka	-1	26681	27197
contig00013	prokka	-1	27346	28903
contig00013	prokka	-1	28975	29404
contig00013	prokka	-1	29400	29967
contig00013	prokka	-1	31424	31610
contig00013	prokka	-1	31844	34475
contig00013	prokka	-1	34602	35103
contig00013	prokka	-1	35345	36407
contig00013	prokka	-1	36486	36984
contig00013	prokka	-1	37128	38319
contig00013	prokka	1	38469	39033
contig00013	prokka	1	39029	39989
contig00013	prokka	1	39999	40371
contig00013	prokka	1	40374	41154
contig00013	prokka	1	41258	41618
contig00013	prokka	1	41684	42458
contig00013	prokka	1	42450	43416
contig00013	prokka	-1	43412	44927
contig00013	prokka	1	45113	46553
contig00013	prokka	1	46549	47683
contig00013	prokka	-1	47908	50161
contig00013	prokka	-1	50313	50841
contig00013	prokka	-1	50989	52003
contig00013	prokka	1	52259	53717
contig00013	prokka	1	53725	55150
contig00013	prokka	-1	55308	55779
contig00013	prokka	-1	55771	56182
contig00013	prokka	-1	56178	56946
contig00013	prokka	-1	56945	57488
contig00013	prokka	-1	57497	59207
contig00013	prokka	-1	59224	60148
contig00013	prokka	-1	60150	61977
contig00013	prokka	-1	61973	62585
contig00013	prokka	-1	62709	63171
contig00013	prokka	1	63382	63733
contig00013	prokka	1	63736	64609
contig00013	prokka	1	64599	64872
contig00013	prokka	1	64871	65993
contig00013	prokka	1	65989	67000
contig00013	prokka	1	67073	69152
contig00013	prokka	-1	69188	69542
contig00013	prokka	-1	69573	69753
contig00013	prokka	1	69828	72390
contig00013	prokka	1	72495	73152
contig00013	prokka	-1	73202	73970
contig00013	prokka	1	74165	75074
contig00013	prokka	1	75070	76333
contig00013	prokka	1	76329	76968
contig00013	prokka	1	76972	77749
contig00013	prokka	1	77837	79202
contig00013	prokka	-1	79240	79477
contig00013	prokka	-1	79487	80915
contig00013	prokka	-1	80914	81508
contig00013	prokka	1	81654	82062
contig00013	prokka	-1	82182	83175
contig00013	prokka	-1	83237	84377
contig00013	prokka	-1	84516	85143
contig00013	prokka	-1	85136	85898
contig00013	prokka	-1	85878	86928
contig00013	prokka	-1	86924	87404
contig00013	prokka	-1	87403	88114
contig00013	prokka	-1	88132	88444
contig00013	prokka	-1	88637	88961
contig00013	prokka	-1	89010	89616
contig00013	prokka	-1	89615	91043
contig00013	prokka	-1	91044	91953
contig00013	prokka	1	92204	93242
contig00013	prokka	-1	94058	94352
contig00013	prokka	-1	94351	95272
contig00013	prokka	-1	95268	95919
contig00013	prokka	-1	95900	96647
contig00013	prokka	-1	96657	97713
contig00013	prokka	-1	97724	98264
contig00013	prokka	-1	98260	99823
contig00013	prokka	-1	99920	102620
contig00013	prokka	-1	102813	102966
contig00013	prokka	-1	103230	103965
contig00013	prokka	-1	104038	105751
contig00013	prokka	-1	105750	107550
contig00013	prokka	1	107865	108231
contig00013	prokka	1	108308	109580
contig00013	prokka	1	109570	109831
contig00013	prokka	1	109847	110423
contig00013	prokka	-1	110570	111431
contig00013	prokka	-1	111427	112207
contig00013	prokka	-1	112184	113594
contig00013	prokka	-1	113615	115070
contig00013	prokka	-1	115139	115925
contig00013	prokka	1	116243	117521
contig00013	prokka	1	117547	119026
contig00014	prokka	-1	157	1321
contig00014	prokka	-1	1317	2583
contig00014	prokka	-1	2588	3629
contig00014	prokka	-1	3633	4254
contig00014	prokka	-1	4614	5508
contig00014	prokka	-1	5750	6746
contig00014	prokka	-1	6903	8298
contig00014	prokka	-1	8308	9529
contig00014	prokka	-1	9525	10806
contig00014	prokka	-1	11090	12569
contig00014	prokka	-1	12570	13965
contig00014	prokka	-1	14019	15390
contig00014	prokka	-1	15582	17019
contig00014	prokka	-1	17021	18245
contig00014	prokka	-1	18241	18724
contig00014	prokka	-1	18723	19689
contig00014	prokka	-1	19691	20813
contig00014	prokka	-1	20838	21387
contig00014	prokka	-1	21402	22149
contig00014	prokka	-1	22159	23377
contig00014	prokka	-1	23351	24569
contig00014	prokka	-1	24565	25054
contig00014	prokka	-1	25056	25896
contig00014	prokka	-1	25988	28151
contig00014	prokka	-1	28153	28597
contig00014	prokka	-1	28602	29742
contig00014	prokka	1	30400	31984
contig00014	prokka	-1	32257	34111
contig00014	prokka	-1	34132	34714
contig00014	prokka	-1	34805	35447
contig00014	prokka	1	35764	39082
contig00014	prokka	-1	39120	39978
contig00014	prokka	1	40111	41464
contig00014	prokka	-1	41475	43422
contig00014	prokka	-1	43418	44099
contig00014	prokka	-1	44176	44836
contig00014	prokka	1	46051	47299
contig00014	prokka	1	47298	50421
contig00014	prokka	1	50421	53499
contig00014	prokka	1	53499	54915
contig00014	prokka	1	54911	56315
contig00014	prokka	1	56311	57034
contig00014	prokka	1	57224	57557
contig00014	prokka	1	57810	58062
contig00014	prokka	1	58063	58360
contig00014	prokka	1	58462	59824
contig00014	prokka	-1	60153	60471
contig00014	prokka	1	60885	61785
contig00014	prokka	-1	61866	62646
contig00014	prokka	-1	62745	63786
contig00014	prokka	-1	63833	65189
contig00014	prokka	-1	65192	65477
contig00014	prokka	-1	65507	65960
contig00014	prokka	-1	65969	67232
contig00014	prokka	-1	67260	68115
contig00014	prokka	-1	68424	69477
contig00014	prokka	1	69733	71011
contig00014	prokka	1	71007	72012
contig00014	prokka	1	72008	72974
contig00014	prokka	-1	72947	73694
contig00014	prokka	-1	73745	74564
contig00014	prokka	-1	74628	75429
contig00014	prokka	-1	75425	76214
contig00014	prokka	-1	76994	77657
contig00014	prokka	-1	77711	77882
contig00014	prokka	-1	77901	78090
contig00014	prokka	1	80077	80617
contig00014	prokka	1	81358	81706
contig00014	prokka	-1	82094	83666
contig00014	prokka	-1	83765	85073
contig00014	prokka	-1	85326	85599
contig00014	prokka	1	85719	86544
contig00014	prokka	1	86762	87101
contig00014	prokka	-1	87182	88217
contig00014	prokka	-1	88232	90713
contig00014	prokka	-1	90728	91403
contig00014	prokka	-1	91483	92026
contig00014	prokka	-1	92318	92600
contig00014	prokka	-1	92862	93972
contig00014	prokka	1	94103	96137
contig00014	prokka	1	96277	100072
contig00014	prokka	1	100081	103714
contig00014	prokka	1	103774	104095
contig00014	prokka	1	105277	106366
contig00014	prokka	1	106376	108656
contig00014	prokka	1	108648	109785
contig00014	prokka	1	109781	111083
contig00014	prokka	1	111082	111796
contig00014	prokka	1	111920	112382
contig00014	prokka	-1	112422	112893
contig00014	prokka	-1	112939	113659
contig00014	prokka	-1	113655	115341
contig00014	prokka	1	115855	116104
contig00014	prokka	-1	116373	117111
contig00014	prokka	-1	117059	117272
contig00014	prokka	-1	117281	117932
contig00015	prokka	-1	103	1369
contig00015	prokka	-1	1520	2336
contig00015	prokka	-1	2481	4914
contig00015	prokka	-1	4919	5819
contig00015	prokka	1	5949	6612
contig00015	prokka	-1	6790	7540
contig00015	prokka	-1	7539	8775
contig00015	prokka	1	8978	9944
contig00015	prokka	1	9930	11802
contig00015	prokka	1	11821	13360
contig00015	prokka	1	13377	14298
contig00015	prokka	1	14300	15212
contig00015	prokka	1	15389	17738
contig00015	prokka	1	17745	19074
contig00015	prokka	-1	19120	20446
contig00015	prokka	1	20658	21042
contig00015	prokka	1	21152	22268
contig00015	prokka	-1	22264	22891
contig00015	prokka	1	23137	24340
contig00015	prokka	-1	24386	25145
contig00015	prokka	-1	25202	25799
contig00015	prokka	1	26083	27316
